month,day,time,temperature,rel_hum,pressure,wind_dir,wind_speed,precipitation,conditions
12,19,15,3.2,0.91,1024.6,6,2.5,0.0,0
12,14,3,11.1,0.71,1023.7,5,7.9,0.0,0
12,14,0,3.0,0.99,1023.1,2,0.7,0.0,2
12,13,21,2.2,0.98,1022.9,2,0.0,0.0,1
12,13,18,3.6,0.95,1024.5,2,0.0,0.0,2
12,13,15,7.7,0.88,1025.5,5,4.0,0.0,2
12,13,12,5.6,0.89,1025.6,2,0.0,0.0,2
12,13,9,10.8,0.68,1025.6,5,8.3,0.0,0
12,13,6,12.0,0.62,1026.8,6,4.0,0.0,0
12,13,3,9.3,0.93,1030.7,5,2.9,0.0,2
12,13,0,3.1,1.0,1031.8,2,0.0,0.0,2
12,12,21,2.3,0.99,1031.2,2,0.0,0.0,1
12,12,18,4.8,0.98,1033.1,2,0.7,0.9,2
12,12,15,7.9,0.9,1034.0,3,5.0,2.1,2
12,12,12,8.1,0.83,1033.6,2,5.0,2.3,2
12,12,9,11.5,0.61,1032.2,2,15.8,4.0,0
12,12,6,12.3,0.61,1032.0,2,14.0,4.0,0
12,12,3,9.9,0.8,1033.8,2,9.0,4.0,2
12,12,0,8.4,0.92,1033.0,2,9.0,4.0,2
12,11,21,8.1,0.97,1030.7,2,4.3,4.0,1
12,11,18,8.3,0.98,1031.0,2,0.7,3.1,1
12,11,15,8.7,0.97,1030.7,2,5.4,1.9,1
12,11,12,8.8,0.98,1029.8,2,6.1,1.7,1
12,11,9,9.4,0.94,1027.7,2,11.2,0.0,1
12,11,6,10.3,0.91,1027.0,2,5.0,0.0,1
12,11,3,11.1,0.82,1028.2,2,10.1,0.0,1
12,11,0,11.4,0.75,1027.0,2,9.7,0.0,0
12,10,21,11.2,0.81,1024.7,2,0.0,0.0,0
12,10,18,10.8,0.84,1024.5,2,3.2,0.0,2
12,10,15,9.4,0.91,1024.5,2,0.4,0.0,2
12,10,12,11.7,0.8,1023.5,2,0.0,0.0,2
12,10,9,16.3,0.57,1022.6,2,0.0,0.0,0
12,10,6,17.7,0.47,1023.4,4,5.4,0.0,0
12,10,3,14.3,0.6,1026.5,4,6.1,0.0,0
12,10,0,3.4,0.99,1026.0,2,0.0,0.0,2
12,9,21,2.8,0.99,1025.6,2,0.0,0.0,2
12,9,18,3.5,0.98,1026.4,2,0.0,0.0,2
12,9,15,4.2,0.96,1026.6,2,0.0,0.0,2
12,9,12,6.1,0.91,1026.5,2,0.0,0.0,2
12,9,9,13.8,0.58,1026.0,2,0.0,0.0,0
12,9,6,15.5,0.5,1026.8,2,5.4,0.0,0
12,9,3,12.3,0.67,1029.4,2,0.0,0.0,0
12,9,0,3.9,0.99,1029.0,2,0.0,0.0,2
12,8,21,4.8,0.96,1027.9,2,0.0,0.0,2
12,8,18,8.7,0.84,1028.0,1,3.6,0.0,2
12,8,15,11.1,0.72,1028.6,2,4.3,0.0,0
12,8,12,11.9,0.66,1028.3,1,1.1,0.0,0
12,8,9,14.0,0.51,1026.9,3,3.6,0.0,0
12,8,6,15.2,0.5,1027.3,6,2.9,0.0,0
12,8,3,11.5,0.68,1030.2,2,9.0,0.0,0
12,8,0,8.6,0.83,1029.6,3,3.2,0.0,2
12,7,21,8.4,0.82,1028.6,1,5.0,0.0,2
12,7,18,8.2,0.78,1028.6,2,6.1,0.0,2
12,7,15,9.6,0.67,1029.1,3,5.4,0.0,0
12,7,12,11.0,0.58,1028.4,3,8.3,0.0,0
12,7,9,13.1,0.45,1027.3,2,7.9,0.0,0
12,7,6,13.8,0.4,1027.7,2,9.0,0.0,0
12,7,3,10.7,0.44,1030.5,3,9.4,0.0,0
12,7,0,7.2,0.51,1030.0,3,9.7,0.0,0
12,6,21,7.6,0.51,1029.1,3,10.1,0.0,0
12,6,18,9.4,0.49,1029.0,3,10.8,0.0,0
12,6,15,10.9,0.47,1028.2,3,9.7,0.0,0
12,6,12,6.5,0.82,1027.7,2,0.0,0.0,0
12,6,9,15.5,0.42,1025.9,2,2.9,0.0,0
12,6,6,18.6,0.31,1025.6,3,8.6,0.0,0
12,6,3,15.2,0.5,1027.6,4,4.0,0.0,0
12,6,0,1.6,0.99,1026.3,2,0.0,0.0,2
12,5,21,0.7,0.98,1024.6,2,0.0,0.0,2
12,5,18,1.5,0.95,1025.0,2,0.0,0.0,2
12,5,15,2.8,0.92,1025.3,2,0.0,0.0,2
12,5,12,4.9,0.79,1024.9,2,0.0,0.0,0
12,5,9,15.0,0.36,1024.1,5,2.2,0.0,0
12,5,6,17.6,0.24,1024.8,4,5.0,0.0,0
12,5,3,14.5,0.42,1027.6,5,6.8,0.0,0
12,5,0,1.9,0.99,1027.3,2,0.0,0.0,2
12,4,21,1.5,0.98,1026.7,8,2.2,0.0,2
12,4,18,2.6,0.96,1026.6,7,2.2,0.0,2
12,4,15,3.1,0.92,1027.2,2,0.0,0.0,0
12,4,12,4.7,0.8,1026.3,2,0.0,0.0,0
12,4,9,14.9,0.35,1025.7,3,3.2,0.0,0
12,4,6,18.0,0.19,1026.1,3,4.7,0.0,0
12,4,3,14.8,0.46,1029.1,4,1.4,0.0,0
12,4,0,2.3,0.99,1028.4,2,0.0,0.0,2
12,3,21,2.7,0.98,1026.6,5,1.1,0.0,2
12,3,18,2.2,0.97,1027.4,2,0.0,0.0,2
12,3,15,3.9,0.94,1027.6,2,0.0,0.0,2
12,3,12,6.4,0.83,1026.8,2,0.0,0.0,2
12,3,9,14.6,0.33,1025.5,7,4.3,0.0,0
12,3,6,16.6,0.2,1025.7,4,4.0,0.0,0
12,3,3,13.0,0.5,1028.1,8,4.7,0.0,0
12,3,0,2.1,0.99,1027.7,2,0.0,0.0,2
12,2,21,0.8,0.98,1025.6,2,0.0,0.0,2
12,2,18,1.9,0.97,1025.8,2,0.0,0.0,2
12,2,15,4.7,0.88,1025.9,7,1.8,0.0,0
12,2,12,5.7,0.8,1025.5,2,0.0,0.0,0
12,2,9,13.2,0.42,1024.2,7,2.9,0.0,0
12,2,6,15.0,0.32,1024.7,7,6.8,0.0,0
12,2,3,11.9,0.42,1028.0,7,4.7,0.0,0
12,2,0,1.0,0.99,1028.4,6,2.9,0.0,2
12,1,21,-0.4,0.98,1027.8,2,0.0,0.0,2
12,1,18,0.9,0.97,1028.8,2,0.7,0.0,2
12,1,15,1.6,0.91,1030.1,2,0.0,0.0,0
12,1,12,3.3,0.8,1029.4,7,1.8,0.0,0
12,1,9,11.0,0.34,1028.1,4,2.2,0.0,0
12,1,6,12.6,0.21,1029.8,3,4.0,0.0,0
12,1,3,10.9,0.3,1033.3,4,7.2,0.0,0
12,1,0,1.4,0.95,1033.1,2,0.0,0.0,0
